,date,Username,text,Tweet Link,Retweets,Likes,TweetImageUrl,Image,clean_text,accounts_mentioned,hashtags
6756,2012-11-28 08:10:00,https://twitter.com/BarackObama,President Obama kept his promise to cut taxes for millions of families in his first term. See why the fight isn’t over:http://OFA.BO/rka17t ,https://twitter.com/BarackObama/status/273821185043730432,481,217,,,President Obama kept his promise to cut taxes for millions of families in his first term. See why the fight isn’t over:,[],[]
6755,2012-11-28 08:58:00,https://twitter.com/BarackObama,Watch live: President Obama speaks on the need to extend tax cuts for the middle class.http://www.wh.gov/live ,https://twitter.com/BarackObama/status/273833128907378688,321,141,,,Watch live: President Obama speaks on the need to extend tax cuts for the middle class.,[],[]
6754,2012-11-28 09:02:00,https://twitter.com/BarackObama,"President Obama: Deadlines on taxes and deficits are ""coming up very soon in the coming weeks.""",https://twitter.com/BarackObama/status/273834166678855680,251,125,,,"President Obama: Deadlines on taxes and deficits are ""coming up very soon in the coming weeks.""",[],[]
6753,2012-11-28 09:03:00,https://twitter.com/BarackObama,This debate is not just about numbers. It's a set of major decisions that are going to affect millions of families. —President Obama,https://twitter.com/BarackObama/status/273834400582615040,419,180,,,This debate is not just about numbers. It's a set of major decisions that are going to affect millions of families. —President Obama,[],[]
6752,2012-11-28 09:03:00,https://twitter.com/BarackObama,The voices of the American people have to be a part of this debate. —President Obama,https://twitter.com/BarackObama/status/273834529523900417,580,228,,,The voices of the American people have to be a part of this debate. —President Obama,[],[]
6751,2012-11-28 09:05:00,https://twitter.com/BarackObama,Our ultimate goal is an agreement that gets our long-term deficit under control in a way that is fair and balanced. —President Obama,https://twitter.com/BarackObama/status/273834920256880642,451,181,,,Our ultimate goal is an agreement that gets our long-term deficit under control in a way that is fair and balanced. —President Obama,[],[]
6749,2012-11-28 09:06:00,https://twitter.com/BarackObama,A typical middle-class family of four will see its income taxes go up by $2200. —President Obama,https://twitter.com/BarackObama/status/273835384385970176,583,163,,,A typical middle-class family of four will see its income taxes go up by $2200. —President Obama,[],[]
6750,2012-11-28 09:06:00,https://twitter.com/BarackObama,If Congress does nothing every family in America will see their taxes automatically go up at the beginning of next year.,https://twitter.com/BarackObama/status/273835149765013505,751,143,,,If Congress does nothing every family in America will see their taxes automatically go up at the beginning of next year.,[],[]
6748,2012-11-28 09:08:00,https://twitter.com/BarackObama,Right now Congress can pass a law that would prevent a tax hike on the first $250000 of everybody's income. —President Obama,https://twitter.com/BarackObama/status/273835707188011008,900,225,,,Right now Congress can pass a law that would prevent a tax hike on the first $250000 of everybody's income. —President Obama,[],[]
6747,2012-11-28 09:09:00,https://twitter.com/BarackObama,That means 98% of Americans and 97% of small businesses wouldn't see their taxes go up by a single dime.,https://twitter.com/BarackObama/status/273836006703247360,690,215,,,That means 98% of Americans and 97% of small businesses wouldn't see their taxes go up by a single dime.,[],[]
6746,2012-11-28 09:10:00,https://twitter.com/BarackObama,When the American people speak loud enough Congress listens. —President Obama,https://twitter.com/BarackObama/status/273836356701138944,1227,366,,,When the American people speak loud enough Congress listens. —President Obama,[],[]
6745,2012-11-28 09:11:00,https://twitter.com/BarackObama,I'm asking Americans to make your voice heard. Tell members of Congress what a $2000 tax hike would mean to you.,https://twitter.com/BarackObama/status/273836597651337216,926,238,,,I'm asking Americans to make your voice heard. Tell members of Congress what a $2000 tax hike would mean to you.,[],[]
6744,2012-11-28 09:13:00,https://twitter.com/BarackObama,Call your members of Congress. Write them an email. Tweet it using the hashtag #My2K. —President Obama,https://twitter.com/BarackObama/status/273836921367715840,4444,925,,,Call your members of Congress. Write them an email. Tweet it using the hashtag . —President Obama,[],['My2K']
6743,2012-11-28 12:20:00,https://twitter.com/BarackObama,Most families could save up to $2200 if Congress extends middle class tax cuts. Use #My2k to share what that would mean for you.,https://twitter.com/BarackObama/status/273884018066460673,1304,359,,,Most families could save up to $2200 if Congress extends middle class tax cuts. Use to share what that would mean for you.,[],['My2k']
6742,2012-11-28 16:00:00,https://twitter.com/BarackObama,Congress needs to act now so taxes don’t go up for millions of Americans. What would $2200 help your family do? http://OFA.BO/AYHumP  #My2K,https://twitter.com/BarackObama/status/273939336616099841,1060,342,,,Congress needs to act now so taxes don’t go up for millions of Americans. What would $2200 help your family do?,[],['My2K']
6741,2012-11-29 07:41:00,https://twitter.com/BarackObama,The typical family could see its income taxes go up $2200 if Congress doesn't act. What does #My2K mean to you? http://OFA.BO/C6nG6u ,https://twitter.com/BarackObama/status/274176185905319937,840,289,,,The typical family could see its income taxes go up $2200 if Congress doesn't act. What does mean to you?,[],['My2K']
6740,2012-11-29 13:03:00,https://twitter.com/BarackObama,More than 1 million supporters took our survey last week. Some initial results: http://OFA.BO/vyGAsc ,https://twitter.com/BarackObama/status/274257396401070080,246,207,,,More than 1 million supporters took our survey last week. Some initial results:,[],[]
6739,2012-11-29 14:56:00,https://twitter.com/BarackObama,Watch the story of one Iowa family that’s better off because of President Obama’s middle-class tax breaks:http://OFA.BO/rka17t ,https://twitter.com/BarackObama/status/274285639527182336,384,226,,,Watch the story of one Iowa family that’s better off because of President Obama’s middle-class tax breaks:,[],[]
6738,2012-11-30 08:50:00,https://twitter.com/BarackObama,Last call: Get this limited-edition magnet for 40% off today with the coupon code VICTORY. http://OFA.BO/rQwaWd pic.twitter.com/rpELdOJl,https://twitter.com/BarackObama/status/274556006128820224,366,448,https://pbs.twimg.com/media/A89rO6DCIAAW0v-.jpg,,Last call: Get this limited-edition magnet for 40% off today with the coupon code VICTORY. pic.twitter.com/rpELdOJl,[],[]
6737,2012-11-30 09:03:00,https://twitter.com/BarackObama,President Obama is speaking at the Rodon Group Manufacturing Facility in Pennsylvania. Watch live:http://www.wh.gov/live ,https://twitter.com/BarackObama/status/274559321310912513,161,113,,,President Obama is speaking at the Rodon Group Manufacturing Facility in Pennsylvania. Watch live:,[],[]
6736,2012-11-30 09:04:00,https://twitter.com/BarackObama,I believe America only thrives when we have a strong and growing middle class. —President Obama,https://twitter.com/BarackObama/status/274559642300985344,818,351,,,I believe America only thrives when we have a strong and growing middle class. —President Obama,[],[]
6735,2012-11-30 09:06:00,https://twitter.com/BarackObama,I want to reward manufacturers like this one & small businesses that create jobs here in the United States not overseas. —President Obama,https://twitter.com/BarackObama/status/274559964956217344,530,229,,,I want to reward manufacturers like this one & small businesses that create jobs here in the United States not overseas. —President Obama,[],[]
6733,2012-11-30 09:08:00,https://twitter.com/BarackObama,I believe both parties can and will come together in the coming weeks to get that done.,https://twitter.com/BarackObama/status/274560635411509248,349,211,,,I believe both parties can and will come together in the coming weeks to get that done.,[],[]
6734,2012-11-30 09:08:00,https://twitter.com/BarackObama,Our long-term goal is to get our long-term deficit under control in a way that is balanced and fair. —President Obama,https://twitter.com/BarackObama/status/274560452992827392,381,183,,,Our long-term goal is to get our long-term deficit under control in a way that is balanced and fair. —President Obama,[],[]
6731,2012-11-30 09:10:00,https://twitter.com/BarackObama,At the end of the year middle class tax cuts that are currently in place are set to expire. —President Obama,https://twitter.com/BarackObama/status/274561075826028544,307,137,,,At the end of the year middle class tax cuts that are currently in place are set to expire. —President Obama,[],[]
6732,2012-11-30 09:10:00,https://twitter.com/BarackObama,Where the clock is really ticking right now is on middle class taxes.,https://twitter.com/BarackObama/status/274561017651027968,326,152,,,Where the clock is really ticking right now is on middle class taxes.,[],[]
6729,2012-11-30 09:11:00,https://twitter.com/BarackObama,A typical middle class family of 4 would see their income taxes go up by $2200. That's money a lot of families just can't afford to lose.,https://twitter.com/BarackObama/status/274561392017801216,697,218,,,A typical middle class family of 4 would see their income taxes go up by $2200. That's money a lot of families just can't afford to lose.,[],[]
6730,2012-11-30 09:11:00,https://twitter.com/BarackObama,If Congress does nothing every family in America will see their income taxes automatically go up on January 1. —President Obama,https://twitter.com/BarackObama/status/274561237705187328,695,159,,,If Congress does nothing every family in America will see their income taxes automatically go up on January 1. —President Obama,[],[]
6728,2012-11-30 09:15:00,https://twitter.com/BarackObama,This was a central question in the election. —President Obama on keeping middle class taxes low,https://twitter.com/BarackObama/status/274562189854113793,275,141,,,This was a central question in the election. —President Obama on keeping middle class taxes low,[],[]
6727,2012-11-30 09:15:00,https://twitter.com/BarackObama,"Obama: ""A clear majority of Americans agreed with a balanced approach to deficit reduction and making sure middle class taxes don't go up.""",https://twitter.com/BarackObama/status/274562272767115266,504,224,,,"Obama: ""A clear majority of Americans agreed with a balanced approach to deficit reduction and making sure middle class taxes don't go up.""",[],[]
6726,2012-11-30 09:16:00,https://twitter.com/BarackObama,I'm going to be asking all of you to make your voices heard. —President Obama,https://twitter.com/BarackObama/status/274562572315930625,984,396,,,I'm going to be asking all of you to make your voices heard. —President Obama,[],[]
6725,2012-11-30 10:59:00,https://twitter.com/BarackObama,Lee Alicia and Jane on what a $2000 tax hike would mean for them: http://OFA.BO/pczBQo  #My2K,https://twitter.com/BarackObama/status/274588439784087552,214,168,,,Lee Alicia and Jane on what a $2000 tax hike would mean for them:,[],['My2K']
6724,2012-11-30 11:58:00,https://twitter.com/BarackObama,President Obama is counting on all of us to tell Congress what tax hikes would mean for our families. Weigh in here: http://OFA.BO/oarxrQ ,https://twitter.com/BarackObama/status/274603393195077633,1006,241,,,President Obama is counting on all of us to tell Congress what tax hikes would mean for our families. Weigh in here:,[],[]
6723,2012-12-01 08:42:00,https://twitter.com/BarackObama,We are going to win this fight. But the fight is not over. —President Obama on World AIDS Daypic.twitter.com/M1JmQfjC,https://twitter.com/BarackObama/status/274916503227355136,2732,1005,https://pbs.twimg.com/media/A9CzGmYCUAEBBwP.jpg,,We are going to win this fight. But the fight is not over. —President Obama on World AIDS Daypic.twitter.com/M1JmQfjC,[],[]
